game,resolution,mode,comparison_type,comparison_name,frames,ssim,ssim_std,ssim_min,ssim_max,ssim_median,mse_mean,mse_std,mse_min,mse_max,mse_median,psnr,psnr_std,psnr_min,psnr_max,psnr_median,lpips,lpips_std,lpips_min,lpips_max,lpips_median,flip,flip_std,flip_min,flip_max,flip_median,optical_flow_consistency_mean,optical_flow_consistency_std,optical_flow_consistency_min,optical_flow_consistency_max,optical_flow_consistency_median
cod_mw2_extreme,4K,Balanced,dlss_mode,4K_DLAA_vs_Balanced,355,0.7196223639266591,0.1376802097466798,0.3318977952003479,0.988390862941742,0.7118677496910095,1046.9549824889275,797.5729609730131,133.06915283203125,5664.3330078125,800.7298583984375,18.941152521622634,2.9811680503949325,10.599315831346283,26.890029688604223,19.09594337661218,0.341267079345777,0.1136765743181366,0.0156545452773571,0.625676691532135,0.3295351862907409,12.254777179637426,4.872197864939471,1.2182753086090088,34.47465133666992,11.51486873626709,202.9408164159528,344.0725821108881,8.571727211048596e-05,2659.6704101450564,74.81127933068353
cod_mw2_extreme,1440p,Performance,dlss_mode,1440p_DLAA_vs_Performance,354,0.7263640465351653,0.130326695439156,0.0555938296020031,0.9992178678512572,0.7274858057498932,785.918008420427,1509.8645198214542,4.378180503845215,26622.6171875,540.3790893554688,20.91795927282219,4.059848162028248,3.8782961347763023,41.71786698152228,20.803818534758285,0.2705571521466564,0.1118100597121986,0.0005806772387586,0.8980277180671692,0.257357656955719,9.883517841471749,5.851123238772034,0.0238029938191175,86.69099426269531,8.835137367248535,172.766037397792,667.8614094278342,4.442144074268128e-05,8751.047607375333,45.53302001542309
cod_mw2_extreme,4K,Quality,dlss_mode,4K_DLAA_vs_Quality,355,0.7861032868774844,0.1188159438997006,0.0699996650218963,0.9902198314666748,0.8011694550514221,632.9907748155191,1026.030574982315,100.02045440673828,15521.7529296875,398.1493835449219,21.75106391196266,3.2775631270126264,6.221395946737502,28.129915375919673,22.130343132236852,0.2184960414668623,0.1125680229689145,0.015555202960968,0.7805560231208801,0.1875264644622802,8.385639266229012,5.445811486933501,1.2223823070526123,66.72307586669922,7.309505939483643,146.91574321669538,581.9506890466045,8.571670007806453e-05,7835.630367284101,29.37927245553101
cod_mw2_extreme,4K,Ultra_Performance,dlss_mode,4K_DLAA_vs_Ultra_Performance,355,0.7134469765592629,0.1454717003670949,0.0254716277122497,0.988263726234436,0.7104367017745972,1235.0599098742848,1507.2849876608118,171.20547485351562,18288.951171875,875.8216552734375,18.3879071857741,2.903294048132311,5.508915604394888,25.79562712322025,18.706646816588833,0.3536816347993805,0.1162250965729448,0.0155988465994596,0.7888740301132202,0.34131520986557,13.48615860939026,6.738276048940426,1.2221357822418213,68.20663452148438,11.992338180541992,229.99113740285657,657.4817459863433,8.571652241329275e-05,8463.501586860417,77.65132140258282
cod_mw2_extreme,1080p,Ultra_Performance,dlss_mode,1080p_DLAA_vs_Ultra_Performance,354,0.7002063855097371,0.1415044425831008,0.015128931030631,0.999273955821991,0.6782906949520111,951.0109287547526,1430.907862727539,3.637615203857422,21993.181640625,617.557373046875,20.194105377890644,4.29359354343909,4.707922998101983,42.52263604480188,20.22403104329866,0.3012074636680858,0.1253152679920984,0.0002086454624077,0.9749844670295716,0.2830249965190887,10.9779647382313,6.126345645519217,0.0212010871618986,77.99395751953125,9.642749309539797,249.59855683523057,829.5084491910608,0.0001161744755919,11197.89429855338,67.83734130626749
blackmyth_medium,1080p,Quality,dlss_mode,1080p_DLAA_vs_Quality,851,0.730424984431575,0.0691736539890382,0.5685006976127625,0.9996150732040404,0.7339382767677307,273.7515593381942,136.25891018024404,3.4785823822021484,849.4263305664062,253.31195068359375,24.417013194569176,2.844167538857917,18.839546417191848,42.71678067789124,24.094246815648916,0.1961240941841173,0.0520882152421621,0.0003065133641939,0.3461202383041382,0.1942329853773117,5.279620627004798,1.5347531844364135,0.0142818819731473,9.512447357177734,5.439702033996582,7.905522749740176,6.530762998507603,3.4432987714438923e-06,39.606414913431024,6.568237391010371
blackmyth_medium,1440p,Ultra_Performance,dlss_mode,1440p_DLAA_vs_Ultra_Performance,848,0.7350734618474852,0.0659189037985398,0.5546497702598572,0.999415159225464,0.7418808341026306,249.5075714908681,116.80514685015234,6.461223602294922,652.0435180664062,237.19842529296875,24.70877747869293,2.4257117991762835,19.988037789007173,40.0276559002392,24.379687791300015,0.2253810556352584,0.0504143834563337,0.0005172778619453,0.3698382973670959,0.220208391547203,5.0721133904913795,1.3890633457544732,0.022291749715805,9.035134315490724,5.017399072647095,30.05091300198299,14.903037133134715,0.0003239902879492,106.73553512461228,29.594070546073738
blackmyth_medium,1080p,Balanced,dlss_mode,1080p_DLAA_vs_Balanced,851,0.7314493916009484,0.0698557277876129,0.5597218871116638,0.9992679357528688,0.7307829260826111,268.7426392256023,135.40102804185298,8.201132774353027,832.4564819335938,250.95599365234375,24.48876188281506,2.6844513334675995,18.927188215725565,38.99206517792293,24.134827883491177,0.196754140183688,0.0548507523360534,0.0006284897099249,0.3545816540718078,0.1905372440814972,5.154626340610791,1.4873743049471333,0.0284473970532417,8.704920768737793,5.167943477630615,10.320230214107644,7.405627557603887,7.054825600150139e-05,37.15115369885581,9.265228290914308
blackmyth_medium,1440p,Balanced,dlss_mode,1440p_DLAA_vs_Balanced,848,0.7225984981599843,0.0720389514033018,0.5342419147491455,0.9994200468063354,0.7251487672328949,274.83287679980384,140.08537855442054,6.14828634262085,847.8624877929688,259.1344299316406,24.37566807969523,2.608150147500165,18.847549397850315,40.243262752795815,23.995554817774902,0.1953758236758283,0.0516836694591685,0.0003863500896841,0.3811565041542053,0.190070703625679,5.164901258118609,1.4844552770402617,0.0216855872422456,8.655106544494629,5.096037864685059,9.898158200101184,6.841184947325302,0.0002912790673423,55.28479005269537,9.04569999633523
blackmyth_medium,1440p,Quality,dlss_mode,1440p_DLAA_vs_Quality,848,0.7111707229940396,0.0650415126120823,0.5263304710388184,0.999440371990204,0.7181521654129028,308.0572794883881,152.2825756297057,6.049243927001953,1062.156005859375,278.58299255371094,23.79972862367499,2.446496515310004,17.868920517420456,40.313792637113536,23.681257628934542,0.2165058736275757,0.0510071296445917,0.0003166066017001,0.3661865592002868,0.2119997665286064,5.647137452490224,1.484133299496886,0.021382762119174,9.52726936340332,5.727075576782227,7.457247730782809,6.837345383558014,0.0002644699597116,49.12774646629316,5.685371445468391
